genome,locus,index_locus,class,type,tm,p2rp_description
GCF_002914585.1,CQ839_RS18500,3662,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_002914585.1,CQ839_RS18735,3709,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_002914585.1,CQ839_RS18740,3710,HK,Classic,3,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS19045,3767,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_002914585.1,CQ839_RS19050,3768,HK,Classic,2,"Histidine kinase, Classic contains 1 HAMP,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS19090,3775,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCF_002914585.1,CQ839_RS19195,3796,HK,Hybrid,4,"Histidine kinase, Hybrid contains 1 HAMP,1 PAS_3,1 GAF,1 HisKA,1 HATPase_c,2 Response_reg"
GCF_002914585.1,CQ839_RS19215,3800,HK,Classic,0,"Probable incomplete histidine kinase contains 1 Pkinase,1 GAF,2 PAS_4,1 HATPase_c"
GCF_002914585.1,CQ839_RS19220,3801,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_002914585.1,CQ839_RS19225,3802,PP,HisKa,0,Phosphotransfer protein contains 1 HisKA
GCF_002914585.1,CQ839_RS19520,3861,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_002914585.1,CQ839_RS19785,3913,HK,Classic,0,"Histidine kinase, Classic contains 4 PAS_3,1 PAS_4,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS19790,3914,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_002914585.1,CQ839_RS19795,3915,RR,PleD_VieA,0,"Response regulator, PleD_VieA family contains 1 Response_reg,1 GAF,1 GGDEF,1 EAL"
GCF_002914585.1,CQ839_RS19855,3927,HK,Hybrid,0,"Histidine kinase, Hybrid contains 3 Response_reg,1 PAS_4,1 GAF,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS19960,3947,HK,Unorthodox,2,"Histidine kinase, Unorthodox contains 2 GAF,1 PAS_4,1 HisKA,1 HATPase_c,2 Response_reg,1 Hpt"
GCF_002914585.1,CQ839_RS19975,3950,HK,Classic,1,"Histidine kinase, Classic contains 1 Cache_1,1 HAMP,1 PAS,2 PAS_4,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS20035,3962,HK,Classic,4,"Histidine kinase, Classic contains 1 HAMP,1 PAS,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS20065,3968,PP,HPt,0,"Phosphotransfer protein contains 1 GAF,1 Hpt"
GCF_002914585.1,CQ839_RS20325,4018,HK,Classic,0,"Histidine kinase, Classic contains 1 PAS,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS20555,4061,HK,Classic,1,"Histidine kinase, Classic contains 1 GAF,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS20565,4063,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS20645,4080,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_002914585.1,CQ839_RS20875,4125,HK,Hybrid,0,"Histidine kinase, Hybrid contains 2 PAS_3,3 PAS_4,1 GAF,1 HisKA,1 HATPase_c,1 Response_reg"
GCF_002914585.1,CQ839_RS20880,4126,HK,Hybrid,0,"Histidine kinase, Hybrid contains 2 PAS_3,1 PAS,1 HisKA,1 HATPase_c,1 Response_reg"
GCF_002914585.1,CQ839_RS20885,4127,HK,Hybrid,0,"Histidine kinase, Hybrid contains 2 CBS,4 PAS_4,1 HisKA,1 HATPase_c,1 Response_reg"
GCF_002914585.1,CQ839_RS20995,4149,HK,Hybrid,1,"Histidine kinase, Hybrid contains 1 Cache_1,1 HAMP,1 PAS,1 PAS_4,1 HisKA,1 HATPase_c,1 Response_reg"
GCF_002914585.1,CQ839_RS21350,4220,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS21355,4221,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 PAS,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS21360,4222,HK,Classic,2,"Histidine kinase, Classic contains 1 PAS_4,1 HisKA_2,1 HATPase_c"
GCF_002914585.1,CQ839_RS21515,4255,HK,Classic,5,"Histidine kinase, Classic contains 1 HisKA_3,1 HATPase_c"
GCF_002914585.1,CQ839_RS21520,4256,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCF_002914585.1,CQ839_RS21685,4289,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 PAS,1 HisKA,1 HATPase_c,1 Response_reg"
GCF_002914585.1,CQ839_RS22065,4367,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_002914585.1,CQ839_RS22120,4378,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_002914585.1,CQ839_RS22480,4452,HK,Classic,0,"Histidine kinase, Classic contains 3 GAF,1 PAS_3,1 HisKA_2,1 HATPase_c"
GCF_002914585.1,CQ839_RS22485,4453,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS22880,4535,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCF_002914585.1,CQ839_RS22885,4536,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_002914585.1,CQ839_RS22910,4541,HK,Unorthodox,0,"Histidine kinase, Unorthodox contains 2 GAF,1 PAS,1 HisKA,1 HATPase_c,2 Response_reg,1 Hpt"
GCF_002914585.1,CQ839_RS23120,4583,HK,Classic,3,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS23125,4584,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCF_002914585.1,CQ839_RS23180,4594,HK,Classic,0,"Histidine kinase, Classic contains 2 CBS,1 PAS_4,1 PAS_3,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS23370,4631,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_002914585.1,CQ839_RS25330,4638,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Cache_1,1 HisKA,1 HATPase_c,1 Response_reg"
GCF_002914585.1,CQ839_RS25565,4639,HK,Hybrid,0,"Histidine kinase, Hybrid contains 2 Response_reg,2 PAS,3 PAS_4,1 PAS_3,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS23415,4640,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_002914585.1,CQ839_RS23420,4641,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS23425,4643,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_002914585.1,CQ839_RS23435,4645,HK,Hybrid,1,"Histidine kinase, Hybrid contains 1 HAMP,1 GAF,1 HisKA,1 HATPase_c,1 Response_reg"
GCF_002914585.1,CQ839_RS23440,4646,RR,PleD,0,"Response regulator, PleD family contains 1 Response_reg,1 GGDEF"
GCF_002914585.1,CQ839_RS23445,4647,RR,PleD_VieA,0,"Response regulator, PleD_VieA family contains 1 Response_reg,1 GGDEF,1 EAL"
GCF_002914585.1,CQ839_RS23450,4648,HK,Classic,0,"Histidine kinase, Classic contains 1 GAF,3 PAS,1 PAS_4,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS23455,4649,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 GAF,1 PAS_4,1 PAS,1 HisKA,1 HATPase_c,1 Response_reg"
GCF_002914585.1,CQ839_RS23795,4718,HK,Classic,0,"Histidine kinase, Classic contains 1 PAS_3,2 PAS_4,1 HisKA,1 HATPase_c"
GCF_002914585.1,CQ839_RS23800,4719,HK,Classic,0,"Probable incomplete histidine kinase contains 1 S_TKc,1 GAF,1 PAS_3,1 HATPase_c"
GCF_002914585.1,CQ839_RS23940,4747,HK,Hybrid,0,"Probable incomplete histidine kinase contains 1 HATPase_c,1 CheW,1 Response_reg"
GCF_002914585.1,CQ839_RS24010,4761,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Cache_1,1 HAMP,1 PAS,2 PAS_3,2 PAS_4,1 HisKA,1 HATPase_c,1 Response_reg"
GCF_009711925.1,FJR06_RS06695,59,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_009711925.1,FJR06_RS07835,282,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCF_009711925.1,FJR06_RS07840,283,RR,RsbU,0,"Response regulator, RsbU family contains 1 Response_reg,1 GAF,1 SpoIIE"
GCF_009711925.1,FJR06_RS08375,399,RR,CheY,0,"Response regulator, CheY family contains 1 REC"
GCF_009711925.1,FJR06_RS08400,404,RR,CheY,0,"Response regulator, CheY family contains 1 REC"
GCF_009711925.1,FJR06_RS08840,505,HK,Hybrid,2,"Histidine kinase, Hybrid contains 3 GAF,1 PAS_4,1 HisKA,1 HATPase_c,2 Response_reg"
GCF_009711925.1,FJR06_RS08860,509,HK,Classic,3,"Histidine kinase, Classic contains 1 HAMP,1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS09105,557,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCF_009711925.1,FJR06_RS09110,558,HK,Classic,5,"Histidine kinase, Classic contains 1 HisKA_3,1 HATPase_c"
GCF_009711925.1,FJR06_RS09845,707,PP,HisKa,0,Phosphotransfer protein contains 1 HisKA
GCF_009711925.1,FJR06_RS09960,730,HK,Classic,1,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS10095,757,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCF_009711925.1,FJR06_RS11930,1145,HK,Classic,1,"Probable incomplete histidine kinase contains 1 HAMP,1 HATPase_c"
GCF_009711925.1,FJR06_RS12240,1209,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_009711925.1,FJR06_RS12615,1296,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_009711925.1,FJR06_RS12620,1297,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS13160,1409,RR,unclassified,0,"Response regulator, unclassified contains 1 Response_reg"
GCF_009711925.1,FJR06_RS13515,1479,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_009711925.1,FJR06_RS13525,1481,HK,Classic,2,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS13540,1484,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_009711925.1,FJR06_RS24390,1498,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS01450,1687,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_009711925.1,FJR06_RS15960,1981,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_009711925.1,FJR06_RS16290,2057,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCF_009711925.1,FJR06_RS16605,2120,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCF_009711925.1,FJR06_RS16675,2133,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_009711925.1,FJR06_RS17055,2210,RR,RsbU,0,"Response regulator, RsbU family contains 1 Response_reg,1 SpoIIE"
GCF_009711925.1,FJR06_RS17325,2265,HK,Classic,0,"Histidine kinase, Classic contains 1 GAF,1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS17835,2373,RR,YesN,0,"Response regulator, YesN family contains 1 Response_reg,2 HTH_AraC"
GCF_009711925.1,FJR06_RS19300,2684,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_009711925.1,FJR06_RS19320,2688,HK,CheA,0,"Histidine kinase, CheA contains 1 Hpt,1 H-kinase_dim,1 HATPase_c,1 CheW,1 Response_reg"
GCF_009711925.1,FJR06_RS19555,2739,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCF_009711925.1,FJR06_RS19560,2740,HK,Classic,3,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS19885,2821,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 PAS_4,1 PAS,1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS20645,2973,HK,Classic,3,"Histidine kinase, Classic contains 1 HAMP,1 PAS,1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS20990,3061,HK,Classic,7,"Histidine kinase, Classic contains 1 PAS,1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS21310,3126,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS21375,3139,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_009711925.1,FJR06_RS21380,3140,HK,Classic,4,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS02115,3225,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_009711925.1,FJR06_RS21705,3302,RR,VieA,0,"Response regulator, VieA family contains 1 Response_reg,1 EAL"
GCF_009711925.1,FJR06_RS21970,3355,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_009711925.1,FJR06_RS21975,3356,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS21980,3357,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS22185,3400,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_009711925.1,FJR06_RS22365,3437,HK,Classic,0,"Histidine kinase, Classic contains 1 GAF,1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS22390,3442,HK,Hybrid,0,"Probable incomplete histidine kinase contains 1 Response_reg,1 HATPase_c"
GCF_009711925.1,FJR06_RS22400,3444,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_009711925.1,FJR06_RS22405,3445,HK,Classic,0,"Histidine kinase, Classic contains 1 PAS_2,1 GAF,1 PHY,1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS22660,3496,HK,CheA,0,"Histidine kinase, CheA contains 1 Hpt,1 H-kinase_dim,1 HATPase_c,1 CheW,1 Response_reg"
GCF_009711925.1,FJR06_RS22755,3520,HK,Hybrid,0,"Histidine kinase, Hybrid contains 2 CBS,2 PAS,1 PAS_3,1 HisKA,1 HATPase_c,1 Response_reg"
GCF_009711925.1,FJR06_RS23690,3713,PP,HPt,0,Phosphotransfer protein contains 1 Hpt
GCF_009711925.1,FJR06_RS24815,3715,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_009711925.1,FJR06_RS02370,3755,HK,Hybrid,8,"Histidine kinase, Hybrid contains 1 MASE1,1 HisKA,1 HATPase_c,1 Response_reg"
GCF_009711925.1,FJR06_RS04145,4121,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS04420,4181,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_009711925.1,FJR06_RS04815,4258,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS05135,4340,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCF_009711925.1,FJR06_RS05215,4359,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCF_009711925.1,FJR06_RS05310,4378,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCF_009711925.1,FJR06_RS00525,4402,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 HisKA,1 HATPase_c,1 Response_reg"
GCF_009711925.1,FJR06_RS00600,4417,RR,RsbU,0,"Response regulator, RsbU family contains 1 Response_reg,1 SpoIIE"
GCF_009711925.1,FJR06_RS00640,4425,HK,Unorthodox,0,"Histidine kinase, Unorthodox contains 2 GAF,1 PAS,1 PAS_4,1 HisKA,1 HATPase_c,2 Response_reg,1 Hpt"
GCF_009711925.1,FJR06_RS05485,4486,HK,Classic,0,"Histidine kinase, Classic contains 1 GAF,1 HisKA,1 HATPase_c"
GCF_009711925.1,FJR06_RS05800,4548,RR,unclassified,0,"Response regulator, unclassified contains 1 Response_reg"
GCA_025128255.1,KQ297_07385,449,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_025128255.1,KQ297_08435,661,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025128255.1,KQ297_08465,667,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025128255.1,KQ297_09450,859,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_025128255.1,KQ297_09725,912,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025128255.1,KQ297_09730,913,HK,Classic,0,"Histidine kinase, Classic contains 1 PAS_4,1 HisKA,1 HATPase_c"
GCA_025128255.1,KQ297_10860,1152,HK,Classic,3,"Histidine kinase, Classic contains 1 HAMP,1 PAS_4,1 HisKA,1 HATPase_c"
GCA_025128255.1,KQ297_11940,1444,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025128255.1,KQ297_00965,1662,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025128255.1,KQ297_02190,1904,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025128255.1,KQ297_02290,1924,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025128255.1,KQ297_02590,1984,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_025128255.1,KQ297_02850,2035,PP,HisKa,0,Phosphotransfer protein contains 1 HisKA
GCA_025128255.1,KQ297_03215,2104,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_025128255.1,KQ297_04275,2309,HK,Classic,0,"Histidine kinase, Classic contains 1 HAMP,1 HisKA,1 HATPase_c"
GCA_025128255.1,KQ297_04850,2420,HK,Classic,3,"Histidine kinase, Classic contains 1 HAMP,1 HisKA,1 HATPase_c"
GCA_025128255.1,KQ297_04855,2421,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025127975.1,KQ300_10225,195,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025127975.1,KQ300_10230,196,HK,Classic,0,"Histidine kinase, Classic contains 1 PAS,1 HisKA,1 HATPase_c"
GCA_025127975.1,KQ300_11115,370,PP,HisKa,0,Phosphotransfer protein contains 1 HisKA
GCA_025127975.1,KQ300_12645,673,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025127975.1,KQ300_12650,674,HK,Classic,2,Probable incomplete histidine kinase contains 1 HATPase_c
GCA_025127975.1,KQ300_12845,712,HK,Classic,3,"Histidine kinase, Classic contains 1 HAMP,1 PAS,1 HisKA,1 HATPase_c"
GCA_025127975.1,KQ300_12915,726,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_025127975.1,KQ300_00595,912,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_025127975.1,KQ300_01715,1128,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_025127975.1,KQ300_01720,1129,HK,Classic,2,"Histidine kinase, Classic contains 1 Cache_1,1 HAMP,1 HisKA,1 HATPase_c"
GCA_025127975.1,KQ300_01800,1145,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025127975.1,KQ300_02750,1333,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025127975.1,KQ300_03165,1415,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025127975.1,KQ300_03475,1477,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_025127975.1,KQ300_04220,1622,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025127975.1,KQ300_05755,1926,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_025127975.1,KQ300_06385,2051,RR,unclassified,0,"Response regulator, unclassified contains 1 Response_reg"
GCA_025127975.1,KQ300_07330,2336,RR,CyC-C,0,"Response regulator, CyC-C family contains 1 Response_reg,1 CYCc"
GCA_025127975.1,KQ300_07335,2337,RR,CheB,0,"Response regulator, CheB family contains 1 Response_reg,1 CheB_methylest"
GCA_025127975.1,KQ300_07360,2342,HK,CheA,0,"Histidine kinase, CheA contains 1 Hpt,1 H-kinase_dim,1 HATPase_c,1 CheW"
GCA_025127975.1,KQ300_07950,2457,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_025127975.1,KQ300_08280,2520,PP,HisKa,0,Phosphotransfer protein contains 1 H-kinase_dim
GCA_025127975.1,KQ300_08900,2642,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_020246765.1,IM334_06405,78,PP,HisKa,0,Phosphotransfer protein contains 1 HisKA
GCA_020246765.1,IM334_07680,344,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_020246765.1,IM334_00685,359,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_020246765.1,IM334_08795,597,HK,Classic,2,"Histidine kinase, Classic contains 1 HAMP,1 HisKA,1 HATPase_c"
GCA_020246765.1,IM334_09085,655,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_020246765.1,IM334_09165,670,HK,Classic,0,"Histidine kinase, Classic contains 1 PAS_4,2 GAF,1 HisKA,1 HATPase_c"
GCA_020246765.1,IM334_00915,699,HK,Classic,0,"Histidine kinase, Classic contains 1 GAF,1 HisKA,1 HATPase_c"
GCA_020246765.1,IM334_00925,701,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_020246765.1,IM334_09800,849,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCA_020246765.1,IM334_10275,949,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_020246765.1,IM334_10280,950,HK,Classic,0,"Probable incomplete histidine kinase contains 1 GAF,1 HATPase_c"
GCA_020246765.1,IM334_10680,1036,HK,Classic,0,"Histidine kinase, Classic contains 1 PAS_2,1 GAF,1 PHY,1 HisKA,1 HATPase_c"
GCA_020246765.1,IM334_10685,1037,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_020246765.1,IM334_10690,1038,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCA_020246765.1,IM334_01335,1460,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_020246765.1,IM334_13310,1595,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_020246765.1,IM334_13365,1606,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_020246765.1,IM334_13385,1610,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_020246765.1,IM334_13530,1639,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_020246765.1,IM334_13535,1640,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_020246765.1,IM334_13985,1740,HK,Classic,0,"Histidine kinase, Classic contains 1 GAF,1 HisKA,1 HATPase_c"
GCA_020246765.1,IM334_14190,1781,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_020246765.1,IM334_14270,1797,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_020246765.1,IM334_14320,1807,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_020246765.1,IM334_01845,2075,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 HisKA,1 HATPase_c,1 Response_reg"
GCA_020246765.1,IM334_15615,2136,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_020246765.1,IM334_15665,2145,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCA_020246765.1,IM334_15750,2162,RR,PleD,0,"Response regulator, PleD family contains 1 Response_reg,1 GGDEF"
GCA_020246765.1,IM334_15840,2189,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_020246765.1,IM334_16110,2243,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_020246765.1,IM334_16115,2244,HK,Classic,7,"Histidine kinase, Classic contains 1 MASE1,1 GAF,1 HisKA,1 HATPase_c"
GCA_020246765.1,IM334_16200,2261,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 GAF,1 HisKA,1 HATPase_c,1 Response_reg"
GCA_020246765.1,IM334_17090,2454,HK,Classic,3,"Histidine kinase, Classic contains 1 HAMP,1 PAS_4,1 HisKA,1 HATPase_c"
GCA_020246765.1,IM334_17655,2588,PP,HPt,0,Phosphotransfer protein contains 1 Hpt
GCA_020246765.1,IM334_18315,2729,HK,Classic,3,"Histidine kinase, Classic contains 1 CHASE3,1 HisKA,1 HATPase_c"
GCA_020246765.1,IM334_18400,2746,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
